"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id_clean","expression_status","gene_symbol","gene_biotype"
"ENSG00000271614.1",135.24635114027,1.34373787096394,0.338751138041673,3.96674053622998,7.2862238054478e-05,0.000690486478290137,"ENSG00000271614","Over-expressed","LINC00936","lincRNA"
"ENSG00000197561.7",15.9767479298379,2.85578958908265,0.71999345594679,3.96641047983873,7.29631619663551e-05,0.000691255916574162,"ENSG00000197561","Over-expressed","ELANE","protein_coding"
"ENSG00000271755.1",46.6343820191661,1.01515268256652,0.255977475659197,3.96578909903023,7.31535252956611e-05,0.000692872062377261,"ENSG00000271755","Over-expressed","RP1-153G14.4","lincRNA"
"ENSG00000286527.1",4.17274027733856,2.41975190366092,0.610214338348812,3.96541305503991,7.32689564394022e-05,0.000693590350946894,"ENSG00000286527","Over-expressed",NA,NA
"ENSG00000254041.1",3.99291691485886,2.56600567068211,0.647314926265864,3.9640761653443,7.3680726950694e-05,0.000697299910512578,"ENSG00000254041","Over-expressed","RP11-574O7.1","antisense"
"ENSG00000258443.1",8.41219671433271,1.2952204530731,0.326896063296251,3.9621781920919,7.4269075476289e-05,0.000702109298249267,"ENSG00000258443","Over-expressed","RP3-414A15.11","sense_intronic"
"ENSG00000205213.14",3666.11469088076,1.24397062139367,0.313997544592155,3.96172085679662,7.44115066436384e-05,0.000703266019762577,"ENSG00000205213","Over-expressed","LGR4","protein_coding"
"ENSG00000106113.19",36.0895202816002,2.14947945695734,0.542571306209919,3.96165339441249,7.44325387818519e-05,0.00070327507988732,"ENSG00000106113","Over-expressed","CRHR2","protein_coding"
"ENSG00000280401.1",18.0698297862485,1.74312383663815,0.440316625540037,3.95879631958082,7.53284416990249e-05,0.000710016667991751,"ENSG00000280401","Over-expressed","RP11-104F15.9","TEC"
"ENSG00000214402.7",5.87053271568523,2.19499451816517,0.554503790569047,3.95848424392663,7.54269157612159e-05,0.000710753629288381,"ENSG00000214402","Over-expressed","LCNL1","protein_coding"
"ENSG00000091138.13",168.991840741423,3.34040952320113,0.843949469907304,3.95806815728911,7.55583993828892e-05,0.000711719526606826,"ENSG00000091138","Over-expressed","SLC26A3","protein_coding"
"ENSG00000008394.13",12298.4168198972,1.91727407843287,0.484400935725072,3.95803132701016,7.55700482082886e-05,0.000711719526606826,"ENSG00000008394","Over-expressed","MGST1","protein_coding"
"ENSG00000166960.16",102.24275313498,3.00022294349377,0.75848679040738,3.95553750103198,7.63627678535903e-05,0.000718027260265844,"ENSG00000166960","Over-expressed","CCDC178","protein_coding"
"ENSG00000101883.5",22.6186399945724,2.41848623448621,0.611474797566962,3.95516911589699,7.64805319057997e-05,0.000718363387485172,"ENSG00000101883","Over-expressed","RHOXF1","protein_coding"
"ENSG00000117707.16",617.637412087024,2.21871069904821,0.561012507995801,3.95483285564253,7.6588176286592e-05,0.000719181655374096,"ENSG00000117707","Over-expressed","PROX1","protein_coding"
"ENSG00000125899.8",5.15231202477702,2.03674735309759,0.515030323398103,3.95461637998205,7.66575507385246e-05,0.000719640217075083,"ENSG00000125899","Over-expressed","C20orf187","lincRNA"
"ENSG00000008226.20",89.7450609793696,1.31106809966492,0.331588504191335,3.95390094376855,7.688725115009e-05,0.000721555316754637,"ENSG00000008226","Over-expressed","DLEC1","protein_coding"
"ENSG00000131943.18",2715.05759876857,1.2736424880792,0.322126938569314,3.95385276914721,7.69027416230003e-05,0.000721555316754637,"ENSG00000131943","Over-expressed","C19orf12","protein_coding"
"ENSG00000145936.9",1273.89766451896,2.13365235497832,0.539695124839621,3.95344011234559,7.70355517112128e-05,0.000722607912771711,"ENSG00000145936","Over-expressed","KCNMB1","protein_coding"
"ENSG00000154556.18",5195.61671947103,1.19544478110478,0.302402174267525,3.9531619903209,7.71251852285419e-05,0.000723255049379541,"ENSG00000154556","Over-expressed","SORBS2","protein_coding"
"ENSG00000287693.1",2.41994644000242,4.04813789054039,1.02413065038957,3.95275533351192,7.72564206137221e-05,0.000724212016159239,"ENSG00000287693","Over-expressed",NA,NA
"ENSG00000123384.14",57565.1229630883,1.88039321790983,0.476236947883312,3.94844042711816,7.86619852286424e-05,0.000735304869926757,"ENSG00000123384","Over-expressed","LRP1","protein_coding"
"ENSG00000178878.13",4452.17822870607,2.04294831594347,0.51745670464975,3.94805651871161,7.87882063138054e-05,0.000736288292399086,"ENSG00000178878","Over-expressed","APOLD1","protein_coding"
"ENSG00000256779.2",2.60768454556375,3.28656637148941,0.832537840081714,3.94764803863669,7.8922716288492e-05,0.000737348630711285,"ENSG00000256779","Over-expressed","RP11-60C6.5","processed_pseudogene"
"ENSG00000070193.5",1454.33888253491,2.6923877618204,0.682246550489529,3.94635599093691,7.93496104388379e-05,0.000740744364967942,"ENSG00000070193","Over-expressed","FGF10","protein_coding"
"ENSG00000174899.12",280.775557202782,2.30170325380534,0.583341079439346,3.94572461109293,7.95590122175292e-05,0.000741908435730939,"ENSG00000174899","Over-expressed","PQLC2L","protein_coding"
"ENSG00000238120.1",23.4213716756597,2.7043500366636,0.685871970329133,3.94293709854603,8.04897714297042e-05,0.000750388276221311,"ENSG00000238120","Over-expressed","LINC01589","antisense"
"ENSG00000250208.6",299.267357518387,1.83760738207313,0.466266875728888,3.94110643009008,8.11066268176332e-05,0.000755736880466962,"ENSG00000250208","Over-expressed","FZD10-AS1","processed_transcript"
"ENSG00000260927.2",16.7897604833851,1.24712975473508,0.31647103537621,3.94073901029374,8.12309684800122e-05,0.000756694225125559,"ENSG00000260927","Over-expressed","RP11-459F6.3","antisense"
"ENSG00000142661.19",173.251068333982,1.8049329758619,0.458048046929741,3.94048831331172,8.13159123695543e-05,0.000757176381269424,"ENSG00000142661","Over-expressed","MYOM3","protein_coding"
"ENSG00000092445.12",2033.73056049526,1.8549163590033,0.470751377279857,3.94033124177261,8.13691758378587e-05,0.000757176381269424,"ENSG00000092445","Over-expressed","TYRO3","protein_coding"
"ENSG00000159761.15",98.5866589682723,1.24812595841625,0.316886282978187,3.9387187942817,8.19178722470573e-05,0.000761873054080504,"ENSG00000159761","Over-expressed","C16orf86","protein_coding"
"ENSG00000109832.14",32.2860972998915,1.51525054015749,0.384742846571395,3.93834623219255,8.20451470482254e-05,0.000762656335058259,"ENSG00000109832","Over-expressed","DDX25","protein_coding"
"ENSG00000286892.1",31.3869486005519,3.25745386371882,0.827449310529812,3.93674128706819,8.2595568850805e-05,0.000767569165699723,"ENSG00000286892","Over-expressed",NA,NA
"ENSG00000260947.1",98.3292908141165,2.91381107791451,0.74022908173801,3.93636395786163,8.27254810421421e-05,0.0007684571126672,"ENSG00000260947","Over-expressed","RP11-384P7.7","lincRNA"
"ENSG00000154227.13",35.3237611425124,1.77775247777652,0.451626159256401,3.93633637321534,8.27349858421772e-05,0.0007684571126672,"ENSG00000154227","Over-expressed","CERS3","protein_coding"
"ENSG00000271967.1",17.7616091445518,1.57131994665155,0.399211073073799,3.9360630319016,8.28292264500407e-05,0.000769128531321807,"ENSG00000271967","Over-expressed","RP11-134K13.4","lincRNA"
"ENSG00000117525.14",2869.13808591689,1.78187033809677,0.452724916270018,3.93587866286999,8.28928491323427e-05,0.000769311515060033,"ENSG00000117525","Over-expressed","F3","protein_coding"
"ENSG00000260398.1",15.3392861358987,2.11774279144189,0.538113167363289,3.93549706620014,8.30246785430241e-05,0.000770203827278626,"ENSG00000260398","Over-expressed","RP11-594N15.3","sense_overlapping"
"ENSG00000151962.8",4.08056103394592,2.78475301923122,0.7076031127135,3.93547310518791,8.30329629122698e-05,0.000770203827278626,"ENSG00000151962","Over-expressed","RBM46","protein_coding"
"ENSG00000137077.8",2334.47691084829,3.5421073737809,0.900067066554848,3.93538160143876,8.30646069468686e-05,0.000770293410371504,"ENSG00000137077","Over-expressed","CCL21","protein_coding"
"ENSG00000286445.1",15.4280399925837,1.12589192445123,0.286169843053249,3.93434861073648,8.34226296271383e-05,0.000773204187562643,"ENSG00000286445","Over-expressed",NA,NA
"ENSG00000174527.10",58.6413629930804,1.7737684002727,0.450924427196922,3.93362677488769,8.3673674679329e-05,0.00077512088640674,"ENSG00000174527","Over-expressed","MYO1H","protein_coding"
"ENSG00000186452.11",3.54104222731028,2.84292549028437,0.722792514858503,3.93325253353089,8.38041117877039e-05,0.000775713885464256,"ENSG00000186452","Over-expressed","TMPRSS12","protein_coding"
"ENSG00000258696.1",1.61244052573567,3.46576000111173,0.88167757888913,3.93087006417744,8.46390077238908e-05,0.000782821445513864,"ENSG00000258696","Over-expressed","CTD-2058B24.3","antisense"
"ENSG00000180447.7",3343.43416720516,1.21934393473717,0.310254609560299,3.93013962456595,8.48965481344894e-05,0.000784996189995206,"ENSG00000180447","Over-expressed","GAS1","protein_coding"
"ENSG00000110786.18",29.3950451184408,2.42521632649425,0.617200068717147,3.92938440777409,8.51636030644076e-05,0.000787257739673224,"ENSG00000110786","Over-expressed","PTPN5","protein_coding"
"ENSG00000249790.3",14.0544199058213,2.66424687377949,0.678241630806808,3.92816771009797,8.55955141734192e-05,0.000790624529149945,"ENSG00000249790","Over-expressed","RP11-20D14.6","lincRNA"
"ENSG00000242353.1",4.06515924122468,2.56360243355997,0.653367892974813,3.92367372367775,8.72088265931766e-05,0.00080404243149788,"ENSG00000242353","Over-expressed","RPL12P30","processed_pseudogene"
"ENSG00000100154.14",2760.77559022788,1.27474974423256,0.32491629022001,3.92331742852717,8.73379559536998e-05,0.000804809386332949,"ENSG00000100154","Over-expressed","TTC28","protein_coding"
"ENSG00000286649.1",21.5001447363173,4.10689479678879,1.04704121641117,3.92238121328744,8.76781228816118e-05,0.000807306973760123,"ENSG00000286649","Over-expressed",NA,NA
"ENSG00000170074.19",13.7507051427305,2.50202024369748,0.637963735385607,3.92188474817487,8.78590173346968e-05,0.000808295772347445,"ENSG00000170074","Over-expressed","FAM153A","protein_coding"
"ENSG00000232623.1",3.31339911431552,2.42408485999117,0.618094511449059,3.92186763527176,8.78652589576809e-05,0.000808295772347445,"ENSG00000232623","Over-expressed","AP000266.7","antisense"
"ENSG00000251034.2",113.875556722185,1.07724849024661,0.274746032066948,3.92088825502715,8.82231691067809e-05,0.000810196259411813,"ENSG00000251034","Over-expressed","RP11-582J16.4","antisense"
"ENSG00000255136.3",4.23320249055921,2.27567892404816,0.580532447689838,3.91998575291348,8.85542035060272e-05,0.000813023197021401,"ENSG00000255136","Over-expressed","CTD-2562J17.4","lincRNA"
"ENSG00000075213.11",501.914974702086,1.78191484213087,0.454653761484882,3.91927878548987,8.88143357807244e-05,0.000815197865883594,"ENSG00000075213","Over-expressed","SEMA3A","protein_coding"
"ENSG00000173482.17",5572.89002089092,1.49309286508991,0.380969932550608,3.91918820231718,8.88477184474617e-05,0.000815290679886543,"ENSG00000173482","Over-expressed","PTPRM","protein_coding"
"ENSG00000130368.7",4.16943326312659,2.26462747113841,0.577897239920796,3.91873730258477,8.90140652053168e-05,0.00081660324023783,"ENSG00000130368","Over-expressed","MAS1","protein_coding"
"ENSG00000236204.6",59.336880823792,1.12206316484587,0.286367096765947,3.91826846560852,8.91873413858577e-05,0.000817872835410778,"ENSG00000236204","Over-expressed","LINC01376","lincRNA"
"ENSG00000143994.14",94.5052859488571,1.31238891970183,0.33529541286792,3.91412727205669,9.07317720505287e-05,0.000828240654974016,"ENSG00000143994","Over-expressed","ABHD1","protein_coding"
"ENSG00000118094.12",33.1110074255535,2.43504587562432,0.622205863626848,3.91356947591332,9.09417186323037e-05,0.000829516849169751,"ENSG00000118094","Over-expressed","TREH","protein_coding"
"ENSG00000077279.19",117.162912987848,2.82693810992758,0.722433044479639,3.91307974009383,9.11264264896418e-05,0.000830544836645318,"ENSG00000077279","Over-expressed","DCX","protein_coding"
"ENSG00000176153.12",185.662319736683,2.78319878229591,0.711390615561932,3.91233553186169,9.14077891973646e-05,0.000832892560345818,"ENSG00000176153","Over-expressed","GPX2","protein_coding"
"ENSG00000241399.7",637.458878343696,1.57850697482652,0.403584773734327,3.91121538164278,9.18328316877724e-05,0.000836330454427114,"ENSG00000241399","Over-expressed","CD302","protein_coding"
"ENSG00000139144.11",1102.19797759523,2.60443016025284,0.666395317528652,3.90823598507783,9.29724718161361e-05,0.000845610215492817,"ENSG00000139144","Over-expressed","PIK3C2G","protein_coding"
"ENSG00000247572.8",457.474607626961,1.03443929698933,0.264698128130564,3.90799626840989,9.30647433611689e-05,0.00084601019295759,"ENSG00000247572","Over-expressed","CKMT2-AS1","antisense"
"ENSG00000122378.14",10444.4150049972,1.27916963932519,0.32738457148957,3.90723861391843,9.33569480950769e-05,0.000847543145389918,"ENSG00000122378","Over-expressed","FAM213A","protein_coding"
"ENSG00000182771.19",246.312240871326,1.45236847801092,0.371717568992717,3.90718276229601,9.33785226546335e-05,0.000847543145389918,"ENSG00000182771","Over-expressed","GRID1","protein_coding"
"ENSG00000101292.8",3.8831383451293,2.83283677815081,0.725566736444746,3.90430905368074,9.44949644710551e-05,0.000857010375418953,"ENSG00000101292","Over-expressed","PROKR2","protein_coding"
"ENSG00000149294.17",687.485027725409,2.42613949641131,0.621714253618345,3.90233854586943,9.52677831455621e-05,0.000862539207641852,"ENSG00000149294","Over-expressed","NCAM1","protein_coding"
"ENSG00000214021.16",799.566536430483,1.01000862713922,0.258851351182309,3.90188663310422,9.54458594047166e-05,0.000863622335806882,"ENSG00000214021","Over-expressed","TTLL3","protein_coding"
"ENSG00000215478.8",7.55838813986326,2.74985390574932,0.704943548655337,3.90081434321173,9.58696538416301e-05,0.00086723297762497,"ENSG00000215478","Over-expressed","CES5AP1","transcribed_unprocessed_pseudogene"
"ENSG00000149577.16",5180.50563569035,1.04736124381448,0.268607577625517,3.89922448604439,9.6501274610638e-05,0.000872496040253858,"ENSG00000149577","Over-expressed","SIDT2","protein_coding"
"ENSG00000053702.15",379.860371727668,1.20458350263984,0.309003231602535,3.8982877181986,9.68752725777558e-05,0.000875199890345971,"ENSG00000053702","Over-expressed","NRIP2","protein_coding"
"ENSG00000122121.11",149.349669312161,2.46012070385586,0.631274501068359,3.89706965779925,9.73636215523881e-05,0.00087870543047087,"ENSG00000122121","Over-expressed","XPNPEP2","protein_coding"
"ENSG00000286506.1",3.41708722012542,3.87893028491247,0.995786421429512,3.89534362131995,9.8059611769328e-05,0.000884075784441175,"ENSG00000286506","Over-expressed",NA,NA
"ENSG00000260025.1",128.448124577269,1.11251216263172,0.285726866409751,3.89362112359538,9.87588558626761e-05,0.000888778966131224,"ENSG00000260025","Over-expressed","RP11-490M8.1","lincRNA"
"ENSG00000287870.1",9.22429067870528,2.45091985310787,0.62954354147611,3.89316972001829,9.89428790706702e-05,0.000889977860909096,"ENSG00000287870","Over-expressed",NA,NA
"ENSG00000139597.18",1546.75113913181,1.13296444684377,0.291162317236634,3.89117814968818,9.97586519746102e-05,0.000896710584359357,"ENSG00000139597","Over-expressed","N4BP2L1","protein_coding"
"ENSG00000232354.8",64.4673063417667,1.50562288803581,0.387145242913429,3.88903884419547,0.000100642010440293,0.000903868965848671,"ENSG00000232354","Over-expressed","VIPR1-AS1","antisense"
"ENSG00000228222.1",1.87366135152764,3.96584400893395,1.01989063353141,3.88849929448028,0.000100865963526032,0.000905609472633956,"ENSG00000228222","Over-expressed","AC074363.1","lincRNA"
"ENSG00000239593.1",4.80003049150785,2.43536841257177,0.626308685269281,3.88844745386963,0.000100887505970896,0.000905609472633956,"ENSG00000239593","Over-expressed","RP11-477J21.6","antisense"
"ENSG00000122877.16",4258.30190118058,2.45595531564911,0.631798080934773,3.88724719140555,0.000101387492873599,0.000909165808248413,"ENSG00000122877","Over-expressed","EGR2","protein_coding"
"ENSG00000203685.10",347.113049725164,2.14417381422838,0.551679869991555,3.88662688428563,0.000101646806721107,0.000911024782162694,"ENSG00000203685","Over-expressed","STUM","protein_coding"
"ENSG00000253771.6",37.7637869111446,1.30728153234379,0.336386460977392,3.88624895468564,0.000101805103575278,0.000911976937806156,"ENSG00000253771","Over-expressed","TPTE2P1","transcribed_unprocessed_pseudogene"
"ENSG00000237667.7",12.4777637256998,2.68993110191725,0.692374154879824,3.88508306232797,0.000102294908209069,0.000916130395987916,"ENSG00000237667","Over-expressed","LINC01115","lincRNA"
"ENSG00000268743.1",8.73934358788568,1.49582185093103,0.385179214511314,3.88344384789511,0.000102987323987391,0.000920214459550688,"ENSG00000268743","Over-expressed","CTD-2538G9.5","sense_intronic"
"ENSG00000174514.13",412.170368472569,1.2057784457597,0.31057446060953,3.8824133941769,0.000103424856797915,0.000923652780503428,"ENSG00000174514","Over-expressed","MFSD4A","protein_coding"
"ENSG00000233251.8",196.280243082172,1.93198126100543,0.497656505922163,3.88215815128439,0.000103533504240184,0.000924387441655156,"ENSG00000233251","Over-expressed","AC007743.1","antisense"
"ENSG00000196228.3",138.653895456336,11.4781694438904,2.95673749955261,3.8820387151809,0.000103584380751081,0.000924606058500413,"ENSG00000196228","Over-expressed","SULT1C3","protein_coding"
"ENSG00000085741.13",540.091405114022,2.22274178703763,0.572590876904991,3.88190220398227,0.000103642559681286,0.000924889729606178,"ENSG00000085741","Over-expressed","WNT11","protein_coding"
"ENSG00000149564.12",2961.80274085631,1.45557975877383,0.375075324341889,3.8807665135738,0.000104127770034206,0.000928606669634014,"ENSG00000149564","Over-expressed","ESAM","protein_coding"
"ENSG00000287051.1",62.7040765387949,2.00972754788723,0.518156002100081,3.878614818205,0.000105052940640365,0.000935331582041977,"ENSG00000287051","Over-expressed",NA,NA
"ENSG00000266714.9",2409.6519545123,1.36939453431526,0.353144348566194,3.87771895508212,0.00010544042009697,0.000938542966996276,"ENSG00000266714","Over-expressed","MYO15B","protein_coding"
"ENSG00000136732.16",2586.95009640798,1.72829149698399,0.445715460198523,3.87756685894226,0.000105506338621509,0.000938891179477917,"ENSG00000136732","Over-expressed","GYPC","protein_coding"
"ENSG00000228436.3",48.7322717245908,1.57152962798146,0.405388167789303,3.87660458012737,0.000105924292825396,0.000942371152650524,"ENSG00000228436","Over-expressed","RP5-864K19.4","antisense"
"ENSG00000139155.9",52.9319061405695,1.87034550229571,0.482941660174922,3.87281872021202,0.000107583848931251,0.000954711283512255,"ENSG00000139155","Over-expressed","SLCO1C1","protein_coding"
"ENSG00000254139.1",4.57098302018831,2.14591158735376,0.554286745337613,3.8714827756646,0.000108175302454771,0.000959231010251301,"ENSG00000254139","Over-expressed","CTD-2339F6.1","lincRNA"
"ENSG00000170153.11",3242.89493239712,2.01087931401893,0.519462744348915,3.87107513656119,0.000108356383714197,0.000960397252235863,"ENSG00000170153","Over-expressed","RNF150","protein_coding"
"ENSG00000256340.8",21.5285510651258,2.36804715815975,0.61173041549204,3.87106329551233,0.000108361648011656,0.000960397252235863,"ENSG00000256340","Over-expressed","ABCC6P1","transcribed_unprocessed_pseudogene"
"ENSG00000241935.9",66.5082513097925,2.4303010445183,0.628194362309939,3.86870877920938,0.000109413227699711,0.000969226910862042,"ENSG00000241935","Over-expressed","HOGA1","protein_coding"
"ENSG00000259448.3",41.2453462669834,1.66142901760511,0.429684435036858,3.86662602163514,0.000110351451900698,0.000976368350259227,"ENSG00000259448","Over-expressed","RP11-16E12.1","lincRNA"
"ENSG00000165349.12",181.362455650995,3.20225840077887,0.828385226642805,3.86566333848885,0.000110787673971873,0.000979668389097567,"ENSG00000165349","Over-expressed","SLC7A3","protein_coding"
"ENSG00000258424.1",24.379343209505,1.33348679041662,0.344982867526606,3.86537105444456,0.000110920438681605,0.00098020081528099,"ENSG00000258424","Over-expressed","RP11-471B22.2","antisense"
"ENSG00000256988.2",8.81691701312305,2.24406585585711,0.580559097161475,3.86535301372247,0.000110928638267396,0.00098020081528099,"ENSG00000256988","Over-expressed","RP11-234B24.4","lincRNA"
"ENSG00000144730.19",4257.26743467715,1.38312203604044,0.357826189258556,3.86534601870919,0.000110931817684862,0.00098020081528099,"ENSG00000144730","Over-expressed","IL17RD","protein_coding"
"ENSG00000231587.1",16.7252971184455,1.22436670532903,0.316903931785695,3.8635263956176,0.000111761810392783,0.000986290938818931,"ENSG00000231587","Over-expressed","SNORD62B","snoRNA"
"ENSG00000116729.14",5290.99877260321,1.44038248431276,0.372987626119502,3.86174334869562,0.000112580799371143,0.000993018203919432,"ENSG00000116729","Over-expressed","WLS","protein_coding"
"ENSG00000276386.1",56.4666736279732,2.39775818454026,0.620958473620503,3.86138250205382,0.00011274723072606,0.000994235899443117,"ENSG00000276386","Over-expressed","CNTNAP3P2","unprocessed_pseudogene"
"ENSG00000197928.10",786.280387661895,1.63089662392064,0.422506167398179,3.86005400575289,0.00011336196814261,0.000998149422939521,"ENSG00000197928","Over-expressed","ZNF677","protein_coding"
"ENSG00000214336.5",16.287522121893,2.20732869249099,0.571894067366112,3.85968104662628,0.000113535115702891,0.000999422808706225,"ENSG00000214336","Over-expressed","FOXI3","protein_coding"
"ENSG00000176485.12",8593.2080601803,1.67522299873424,0.434136532103669,3.85874690300012,0.000113969890583608,0.00100274613676462,"ENSG00000176485","Over-expressed","PLA2G16","protein_coding"
"ENSG00000123838.11",312.012288365742,3.15512252463169,0.817669532365559,3.85867688564078,0.000114002541678496,0.00100278158365707,"ENSG00000123838","Over-expressed","C4BPA","protein_coding"
"ENSG00000170484.10",3.61762973904785,3.20406658214398,0.830697344749308,3.85708056297076,0.000114749350486905,0.00100863731336762,"ENSG00000170484","Over-expressed","KRT74","protein_coding"
"ENSG00000124942.14",199897.456388891,1.35759250592953,0.351977945964787,3.85703854884519,0.000114769068165093,0.00100863731336762,"ENSG00000124942","Over-expressed","AHNAK","protein_coding"
"ENSG00000281974.1",21.0244261351624,3.10339340640846,0.804611611167897,3.85700798165698,0.000114783415681367,0.00100863731336762,"ENSG00000281974","Over-expressed","RP11-411A19.5","TEC"
"ENSG00000280255.1",43.3870329332481,2.1164638654514,0.548754859911378,3.85684760184758,0.000114858721903058,0.00100904596837353,"ENSG00000280255","Over-expressed","RP5-1007F24.1","TEC"
"ENSG00000230461.9",17.0009167858297,2.7533391196597,0.714010013643464,3.85616317285231,0.000115180619091133,0.0010111132522821,"ENSG00000230461","Over-expressed","PROX1-AS1","processed_transcript"
"ENSG00000143028.9",97.7819207147336,1.59514927129897,0.413786616814258,3.85500450348061,0.000115727498800072,0.0010148968511791,"ENSG00000143028","Over-expressed","SYPL2","protein_coding"
"ENSG00000165868.16",2377.60279599307,1.28121316403242,0.332540891834915,3.85279884516716,0.000116775320770414,0.00102203931131437,"ENSG00000165868","Over-expressed","HSPA12A","protein_coding"
"ENSG00000269486.2",27.5389503866579,1.26643770578173,0.328807784418432,3.85160499780046,0.000117346196402347,0.0010262665978423,"ENSG00000269486","Over-expressed","CTC-360G5.9","lincRNA"
"ENSG00000249797.2",6.52555826977008,3.44828563549725,0.895339861133608,3.85137061934371,0.000117458580442254,0.00102699310351743,"ENSG00000249797","Over-expressed","CTD-3179P9.1","lincRNA"
"ENSG00000102908.22",5232.80177350447,1.09721063427788,0.285037583850772,3.84935424814824,0.000118429628120996,0.0010329891792263,"ENSG00000102908","Over-expressed","NFAT5","protein_coding"
"ENSG00000278616.1",39.675111867534,1.19630190982897,0.31078149439609,3.84933444043579,0.000118439204594036,0.0010329891792263,"ENSG00000278616","Over-expressed","BEND3P3","processed_pseudogene"
"ENSG00000107147.14",23.1770169353708,1.45304214923293,0.377577526991876,3.84832794687009,0.000118926778354785,0.00103620981836854,"ENSG00000107147","Over-expressed","KCNT1","protein_coding"
"ENSG00000232930.2",2.16372785383869,3.86437090771299,1.00448327869346,3.84712318231859,0.000119512888764843,0.00104085539288537,"ENSG00000232930","Over-expressed","AC083864.3","lincRNA"
"ENSG00000254951.7",34.2889221500851,2.87115887356392,0.746630564504735,3.8454879964209,0.000120312754510362,0.00104646408993807,"ENSG00000254951","Over-expressed","RP11-494M8.4","sense_overlapping"
"ENSG00000205791.3",90.2746591270928,1.08752891594493,0.282823561139506,3.84525571901872,0.000120426783641459,0.00104693607068946,"ENSG00000205791","Over-expressed","LOH12CR2","lincRNA"
"ENSG00000239763.2",38.4374305166967,1.14233391075795,0.297210854961675,3.84351342384602,0.000121285361948888,0.00105309359501346,"ENSG00000239763","Over-expressed","AC009120.3","processed_pseudogene"
"ENSG00000260541.1",10.2299157034996,1.3677632558015,0.355897196014267,3.84314142150945,0.00012146942554007,0.00105443045683755,"ENSG00000260541","Over-expressed","LA16c-429E7.1","sense_overlapping"
"ENSG00000181195.11",273.230040134196,3.69527279100804,0.961679515792344,3.84252001870232,0.000121777477876042,0.00105658096517759,"ENSG00000181195","Over-expressed","PENK","protein_coding"
"ENSG00000188388.10",1.98679684532643,3.35116431347969,0.872252939974788,3.84196390736907,0.000122053787197006,0.00105871612637958,"ENSG00000188388","Over-expressed","GOLGA6L3","unprocessed_pseudogene"
"ENSG00000062282.15",7405.28687884823,2.48343854954684,0.646509109118954,3.84130480842135,0.00012238203229424,0.00106130061916552,"ENSG00000062282","Over-expressed","DGAT2","protein_coding"
"ENSG00000109472.14",9781.21989351797,1.47299537835572,0.383472755641399,3.84119955508176,0.00012243452766412,0.00106149311475191,"ENSG00000109472","Over-expressed","CPE","protein_coding"
"ENSG00000116141.17",850.608929883873,1.48153295980703,0.385825074638153,3.83990843829031,0.000123080205215871,0.00106509547907244,"ENSG00000116141","Over-expressed","MARK1","protein_coding"
"ENSG00000108684.15",11.4286252222658,1.83658939579768,0.478461117864931,3.83853426584216,0.000123770943971605,0.00106990254676664,"ENSG00000108684","Over-expressed","ASIC2","protein_coding"
"ENSG00000226709.1",2.30036163099846,3.31929036308454,0.865622596208558,3.83456991259596,0.000125784192638519,0.00108462938446727,"ENSG00000226709","Over-expressed","FGF12-AS3","antisense"
"ENSG00000239677.6",2.42009923089644,3.0676060316175,0.800482264846376,3.8321973719258,0.000127003781078574,0.00109460700371164,"ENSG00000239677","Over-expressed","PDZRN3-AS1","antisense"
"ENSG00000245498.7",212.198640671092,1.17124356022556,0.305815356334181,3.82990433922381,0.000128193083410094,0.00110404244770714,"ENSG00000245498","Over-expressed","RP11-677M14.7","antisense"
"ENSG00000125740.14",14694.2812524057,3.16771058146154,0.827221191722475,3.82933925431189,0.000128487777714103,0.00110630850140418,"ENSG00000125740","Over-expressed","FOSB","protein_coding"
"ENSG00000186652.10",4.75456465889594,2.07812615066454,0.542723898619196,3.82906696379454,0.000128630006270845,0.00110726099992605,"ENSG00000186652","Over-expressed","PRG2","protein_coding"
"ENSG00000179399.15",11.5387911908646,2.12237879062584,0.55487650701363,3.82495701980352,0.000130794902737422,0.00112203707576042,"ENSG00000179399","Over-expressed","GPC5","protein_coding"
"ENSG00000267519.6",1674.4904015163,1.59878802558553,0.418183604077107,3.82317242952149,0.000131745579734153,0.00112881056150307,"ENSG00000267519","Over-expressed","MIR24-2","lincRNA"
"ENSG00000139304.16",206.321404661581,3.28983852486909,0.860658408767325,3.82246718483928,0.000132123065695288,0.00113149147070017,"ENSG00000139304","Over-expressed","PTPRQ","protein_coding"
"ENSG00000231165.3",6.37233724251305,3.33688117490268,0.873475037240546,3.82023644939465,0.000133323799913915,0.00113982414104051,"ENSG00000231165","Over-expressed","TRBV26OR9-2","TR_V_pseudogene"
"ENSG00000140945.17",1123.73330883727,1.43052093581388,0.374529417936685,3.81951555019294,0.000133714030268602,0.00114288144680665,"ENSG00000140945","Over-expressed","CDH13","protein_coding"
"ENSG00000213366.13",820.48763239339,1.78253179973476,0.466772463184715,3.81884524115417,0.000134077840937264,0.00114515289059899,"ENSG00000213366","Over-expressed","GSTM2","protein_coding"
"ENSG00000200204.1",3.72412872879371,2.84845396434538,0.74594510385118,3.81858390066418,0.000134219936185423,0.00114608712265569,"ENSG00000200204","Over-expressed","RNU1-22P","snRNA"
